#{"t_start": 1764261884.9430828, "env_id": "None"}
r,l,t
52.584052,100,354.79178
72.627287,59,355.169655
99.94582,100,355.670429
108.238163,100,356.032013
123.479564,100,356.397362
124.899464,100,356.784335
122.598447,95,357.185844
130.000991,100,357.611217
125.964685,100,357.97778
116.089417,100,358.378881
114.376444,100,358.724183
118.736531,100,359.17891
114.079827,100,359.640454
40.490347,80,359.941518
10.241096,100,360.358393
27.208715,100,360.802931
17.413244,97,361.125419
47.216177,100,361.497774
85.956847,95,361.93042
124.695542,100,362.281166
110.743047,100,362.703677
103.221061,83,363.021433
114.771673,100,363.389524
104.555251,100,363.750447
112.208791,100,364.170469
112.963712,100,364.523804
108.281971,100,364.851295
96.943137,100,365.197312
110.96714,100,365.522883
110.537388,100,365.997037
114.362854,100,366.379837
121.121019,100,366.734303
128.038019,100,367.070594
123.035212,100,367.418846
120.353691,100,367.77319
115.246625,100,368.073312
115.144293,100,368.419651
101.197899,100,368.846919
117.16669,100,369.187831
110.746903,100,369.644685
102.053285,100,370.052486
116.026442,100,370.395374
116.480506,100,370.864031
117.167096,100,371.286255
112.580744,100,371.707639
118.358569,100,372.073803
109.988517,84,372.339279
126.53052,100,372.654822
120.425356,100,372.974664
117.678842,100,374.954361
117.74584,100,375.448374
89.849092,73,375.721014
118.24052,100,376.054211
97.464644,84,376.372524
122.424592,100,376.745094
109.549721,100,377.088407
112.127348,100,377.449022
64.131241,63,377.774189
103.327299,100,378.288063
122.114713,100,378.940234
115.83204,100,379.370352
118.072189,100,379.72127
99.023983,84,380.070357
113.393236,100,380.398318
114.033429,100,380.754482
112.756162,100,381.136596
104.761675,79,381.452906
97.444393,100,381.837136
119.059725,100,382.275774
81.159308,59,382.503008
93.235638,70,382.736492
112.610527,100,383.118486
111.642712,100,383.451814
117.577418,100,383.822612
116.895308,100,384.136035
113.589487,96,384.839339
111.416982,100,385.455072
110.369047,100,385.941772
120.671363,100,386.31978
115.333218,100,386.681422
116.322298,100,387.150555
103.246719,82,387.53707
114.832652,100,387.898546
126.359865,100,388.441572
113.651724,100,388.870199
118.187347,100,389.229198
122.42976,100,389.635004
126.052528,100,390.062247
120.442222,100,391.046868
119.233529,100,391.507969
125.667717,100,391.901211
111.790649,100,392.251245
121.310934,100,392.616691
91.381793,100,392.967691
113.560199,100,393.316554
119.921801,100,393.667654
121.321711,100,394.167718
119.480797,100,394.868357
122.389441,100,395.205874
119.678097,100,395.549792
126.575582,100,395.868192
63.070192,100,397.893929
86.723011,100,398.26668
122.144753,97,398.666578
120.534832,100,399.008687
126.833242,100,399.334241
89.439338,74,399.748724
121.289786,100,400.122714
121.4865,100,400.44868
86.14427,65,400.70882
122.149064,100,401.08288
116.629537,100,401.450646
126.98627,100,401.78632
125.813934,100,402.116953
122.005536,100,402.464203
101.443918,100,402.801287
118.912005,100,403.21946
113.386027,100,403.572459
118.481253,100,404.049967
104.592036,100,404.499958
105.020111,100,404.866462
125.367323,100,405.367273
106.101861,100,405.772659
122.141154,100,406.133108
102.554013,100,406.499489
113.737273,100,406.831757
119.539973,100,407.288377
122.594362,100,407.755121
117.695264,100,408.157242
112.312471,88,408.486756
112.162939,100,408.881423
114.935317,100,409.297339
127.117042,100,409.69166
118.453119,100,410.132275
124.582897,100,410.584869
127.162164,100,410.947583
125.215157,100,411.270868
126.930967,100,411.749032
127.335771,98,412.133527
120.313713,100,412.582337
124.941857,100,412.988322
121.577028,100,413.35859
111.637561,100,413.764789
69.792863,100,414.228053
68.447184,100,414.70272
116.908134,100,415.147784
119.713144,100,415.54084
121.038248,100,415.979424
116.293128,100,416.348946
121.946929,96,416.78866
112.144855,98,417.162501
120.715663,100,417.569115
125.343936,100,419.900939
116.763158,93,420.234401
100.237364,85,420.519167
123.193005,100,420.9404
119.692923,97,421.406708
109.469708,100,421.888301
128.211859,100,422.340391
103.891956,75,422.60389
118.832919,100,422.965021
87.74136,70,423.271353
124.960853,100,423.752429
116.324958,100,424.100511
116.034116,100,424.454788
117.496559,100,425.06624
114.581691,100,425.528338
124.857212,100,426.064352
118.770664,100,426.611716
122.041202,100,427.044525
118.227843,100,427.380894
117.346895,100,427.834897
124.76827,100,428.220915
116.798547,100,428.624974
124.629361,100,429.046951
119.914761,100,429.428496
56.901514,100,429.780135
97.870783,100,430.218133
124.968112,100,430.580317
130.287361,100,431.037213
125.505937,100,431.39352
131.299487,100,431.778032
119.024069,95,432.143939
122.700266,100,432.510175
114.072608,100,432.954879
116.983734,100,433.313271
112.712981,100,433.669234
123.284732,100,434.070274
77.09501,59,434.294999
121.748117,100,434.643083
129.443557,100,434.985958
117.549829,100,435.375253
98.874056,80,435.608548
109.303477,97,435.942853
114.808489,100,436.285828
112.517871,100,436.618495
111.330455,97,437.031893
113.086601,100,437.39843
122.430027,100,437.887856
85.072088,63,438.109914
115.511665,100,438.529551
125.837049,100,438.875639
131.628921,100,439.29099
119.62898,100,439.654857
