#{"t_start": 1764260603.5084667, "env_id": "None"}
r,l,t
114.165158,100,193.633782
117.148034,100,193.816559
108.25707,100,194.034228
127.267364,100,195.726213
132.464504,100,199.956172
125.735886,100,200.167754
112.044128,100,200.392246
115.066479,100,200.615574
123.282828,100,200.789607
120.155229,100,200.982286
115.638419,100,201.149528
118.308528,100,201.359653
107.304271,100,201.516156
111.884034,100,201.732839
127.590211,100,201.955045
87.97489,72,202.085575
124.296838,100,202.296227
122.321994,100,202.487841
113.773433,100,202.734284
108.630349,100,202.899245
121.839885,100,203.082707
110.254807,100,203.299253
109.542431,79,203.456481
109.23929,100,203.6314
95.822626,72,203.783487
68.3715,45,203.862601
103.598486,94,208.453346
111.872682,100,208.647087
110.968862,100,208.836597
127.704327,100,209.028445
86.006405,100,209.23144
108.578016,100,209.480125
123.887363,100,209.681269
76.831147,72,209.830168
105.79453,91,210.046262
124.797385,100,210.230273
116.848543,100,210.41244
119.632706,100,210.606398
106.62966,100,210.783235
89.879012,68,210.895982
80.763605,64,211.019484
119.194143,100,211.197654
111.787741,100,211.380915
120.650091,100,211.608848
103.927134,100,211.812108
117.121944,100,212.011132
122.6765,100,212.220473
115.79998,100,216.429607
116.560799,100,216.679397
122.57544,100,216.84657
122.548018,100,217.030135
116.025016,100,217.21319
124.590756,100,217.395391
119.45146,100,217.604318
117.552159,100,217.826679
123.07714,100,218.011419
90.505453,73,219.663363
116.928278,100,219.872262
110.811806,100,220.062121
124.529617,100,220.29617
111.860988,100,220.494859
111.279057,100,220.744006
116.876112,100,221.136344
108.776156,85,221.347735
84.141938,71,221.521985
120.836341,100,221.894837
126.172532,100,222.123029
112.306821,100,222.367204
100.663543,77,222.522692
125.450184,100,226.643679
110.195577,93,226.861342
115.62019,100,227.198196
119.051718,100,227.410158
109.549842,100,227.611144
107.898263,96,227.828453
71.376108,58,227.95213
111.922058,100,228.157539
110.614111,100,228.412681
105.079269,100,228.577548
78.179549,55,228.676625
96.376816,73,228.844415
112.138857,100,229.066048
107.605627,100,229.258796
123.823819,100,229.462236
101.193429,79,229.609775
118.63498,100,229.813334
114.528276,100,230.003222
104.045034,91,230.156193
114.183655,100,230.324242
117.493819,100,230.574711
112.05695,100,230.757942
120.080559,100,234.985117
111.555519,100,235.194271
79.661931,73,235.354238
101.515034,100,235.542698
121.518335,100,235.742908
75.255935,69,235.85754
70.200631,54,235.973161
114.197729,100,236.175195
66.371544,59,236.28884
120.528137,100,236.475485
80.806776,69,236.622173
115.366397,100,236.842415
84.296436,66,236.942088
107.933565,100,237.122344
108.204957,100,237.316033
110.031507,100,237.547112
112.337271,100,237.775492
114.925117,100,237.959924
118.041681,100,238.149119
91.712838,87,238.308089
113.641931,100,240.066779
117.659339,100,240.25723
99.029031,87,240.424762
106.835008,100,244.693382
118.092998,100,244.91874
117.47848,100,245.139106
113.451676,100,245.341173
117.876583,100,245.542675
114.342683,100,245.690993
93.242528,75,245.840035
122.191987,100,246.035882
87.546932,73,246.173308
108.580816,100,246.390948
82.589839,74,246.539865
122.792019,100,246.740039
123.820898,100,246.939259
112.013672,100,247.159263
91.149749,70,247.321818
86.197153,69,247.440773
110.763046,100,247.65392
129.39059,100,247.856822
105.983105,97,248.039585
117.253502,100,248.211423
94.730303,70,248.357961
116.826495,100,248.543605
122.978863,100,252.906399
117.404657,100,253.106412
115.704983,100,253.305761
125.556081,100,253.489546
126.844126,100,253.69766
121.796057,100,253.93056
128.670967,100,254.143035
118.63777,100,254.344754
104.436155,100,254.565526
123.521834,100,254.772749
112.38756,100,254.954951
86.957644,69,255.102123
74.711348,69,255.221709
120.860492,100,255.421721
108.431248,100,255.604953
105.359779,93,255.814506
110.498258,100,255.985684
121.498325,100,256.232407
119.916135,100,256.420217
118.55348,100,256.606349
118.552168,100,256.805049
121.141066,100,260.997084
125.262178,100,261.216455
123.745169,100,261.404764
115.68823,100,261.603697
96.406405,75,261.754251
118.323284,100,261.936954
120.20597,100,263.604952
124.975199,100,263.818905
104.186537,100,264.017958
124.722921,100,264.2045
100.416572,91,264.375551
112.667695,100,264.569878
118.588066,100,264.833889
119.619,100,265.124308
124.806182,100,265.355987
92.679879,66,265.486876
115.282709,92,265.867247
116.414022,89,266.065354
121.584951,100,266.269459
123.390363,100,266.478096
123.362424,100,266.686012
111.019065,100,270.718669
115.346927,100,270.936296
104.57281,83,271.236271
119.900812,100,271.453514
106.862958,86,271.624654
112.226834,84,271.802798
120.267988,100,272.012318
117.668722,100,272.217768
104.198128,100,272.437157
110.519023,100,272.634934
119.657639,100,272.831859
102.693758,100,273.053147
129.332976,100,273.291578
105.993329,84,273.435846
115.141526,100,273.64454
92.426976,80,273.800358
105.606848,100,273.996366
124.645917,100,274.174445
112.72509,100,274.368998
104.836861,100,274.577511
73.140869,57,274.675517
108.986753,99,274.870646
115.934775,100,279.160084
