#{"t_start": 1764259384.746534, "env_id": "None"}
r,l,t
113.123599,93,313.271954
107.741106,100,313.458744
106.794456,100,313.67732
125.243854,100,313.88613
110.237936,100,314.070261
124.396525,100,314.294379
112.79849,100,314.528757
107.754631,100,314.737127
109.951941,100,315.125715
113.610991,100,315.360825
106.467235,100,315.577741
114.876273,100,315.89435
113.555052,100,316.094042
124.073388,100,316.294304
101.105077,76,316.444286
114.929374,100,316.637371
114.31217,100,316.825774
109.266799,100,317.044104
120.961617,100,317.236943
113.563747,100,317.410484
104.292921,83,320.602046
116.365648,100,320.818672
70.384441,80,320.990641
118.1838,100,321.184637
111.306957,100,321.509886
117.970132,100,321.702151
117.730335,100,321.917333
122.811174,100,322.108095
115.788944,100,322.3764
120.548886,100,322.551136
116.092702,100,322.728203
118.459762,100,322.884323
120.251561,100,323.069743
110.991522,100,323.234641
118.817126,100,323.403051
91.12682,67,323.517022
111.433622,100,323.69221
116.912184,100,323.859848
106.073167,100,324.042106
109.494544,100,324.259643
114.783639,100,324.476012
121.379438,100,327.883408
100.802849,100,328.067264
101.238822,100,328.223603
120.649682,100,328.433266
113.256862,100,328.641977
111.103281,100,328.822753
115.475703,100,329.016559
113.501829,100,329.253059
119.754348,100,329.458436
100.785868,100,329.66711
119.347858,100,331.283391
126.260299,100,331.532888
118.913727,100,331.711039
109.810339,100,331.890669
117.349274,100,332.099856
114.879336,100,332.284114
108.741257,100,332.517802
108.575565,100,332.79116
109.797223,89,332.984319
117.746273,100,333.20391
102.77662,100,336.40541
115.53366,100,336.59906
116.396743,100,336.80082
90.951722,69,336.906362
121.547461,100,337.098311
101.365692,89,337.255201
83.970817,100,337.43973
108.378326,100,337.648176
111.547951,100,337.873515
114.615202,100,338.216508
117.784922,100,338.448669
112.526612,100,338.773088
87.63814,83,338.955934
108.603962,100,339.165104
108.488496,100,339.366734
112.427874,100,339.55479
114.152027,100,339.764453
90.347159,88,339.949991
94.171376,100,340.166333
80.890496,66,340.272606
114.560885,100,340.455749
106.53418,100,340.656799
120.851048,100,343.732453
115.34329,100,343.949873
108.841547,100,344.663483
103.144363,100,344.864033
105.003445,100,345.052729
110.808304,100,345.307272
106.880762,100,345.49706
115.825559,100,345.71931
107.554411,100,345.921432
113.92533,100,346.129952
94.404661,90,346.304746
107.301556,100,346.487887
104.674674,81,346.6201
102.100123,100,346.813793
106.920488,100,346.970119
113.870696,100,347.171688
127.786279,100,347.348545
116.499048,100,347.606569
110.399379,100,347.798284
102.249441,100,347.970951
62.535089,53,349.529971
110.516904,100,353.196691
98.405147,100,353.384441
109.946775,100,353.562538
115.915657,100,353.734392
118.616645,100,353.996511
112.66074,100,354.269418
95.113428,75,354.46374
103.293806,100,354.720244
119.471511,100,354.953496
114.09287,100,355.163535
115.792071,100,355.336246
101.194987,88,355.53675
102.203369,100,355.770098
121.539278,100,355.986688
106.465352,100,356.220555
106.557512,100,356.469905
92.193106,100,356.719285
108.84486,100,356.935903
67.849305,61,357.052732
110.118364,100,357.245144
107.54549,94,357.401401
122.719025,100,360.767435
111.215798,100,361.000791
117.022061,99,361.240354
119.551764,100,361.46296
117.926092,100,361.685342
92.393196,70,361.812347
114.402929,100,362.00224
96.563633,82,362.168867
108.122779,100,362.349494
114.879754,100,362.543452
108.195569,100,362.728167
96.943713,100,362.90036
106.815554,86,363.077372
128.351421,100,363.249418
112.106667,100,363.511519
104.656065,100,363.68461
85.858562,100,363.862057
113.412077,100,364.043544
106.711921,97,364.227156
115.421191,100,364.399059
108.79905,100,364.593072
111.600486,100,364.768132
113.472582,100,368.242402
109.5578,100,368.427786
128.434846,100,368.600405
90.692801,73,368.716992
120.666579,100,368.900743
87.760251,77,369.050298
112.715056,100,369.242589
110.919504,100,369.450133
105.322426,100,371.18552
116.868913,100,371.365528
121.451718,100,371.575099
114.196993,100,371.766954
120.405625,100,371.916388
118.963414,100,372.116909
100.366718,80,372.317582
88.70067,100,372.666582
112.663026,100,372.876737
106.729445,92,373.089748
122.370303,100,373.415162
114.830039,100,373.610241
116.463107,100,373.808685
124.403665,100,376.831086
52.907514,45,376.915448
77.87496,69,377.040617
100.752504,100,377.23364
