#{"t_start": 1764257790.1929944, "env_id": "None"}
r,l,t
114.8069,100,259.642765
110.140306,100,259.836398
123.935797,100,260.037767
117.655014,100,260.202328
114.599915,100,260.385957
118.83863,100,260.576978
116.648083,100,260.769533
119.606424,100,260.941473
120.030182,100,261.142614
115.448066,100,261.319161
103.115184,100,261.526482
113.139791,100,261.74464
109.644101,100,261.945952
82.131185,61,262.084646
119.53232,100,262.275702
106.114978,100,262.493391
121.837594,100,265.784936
114.129693,100,265.992605
116.286331,100,266.217945
107.581296,100,266.392868
91.360897,70,266.542469
117.504135,100,266.735039
112.645716,100,266.942576
115.346199,100,267.125679
97.963178,100,267.32605
89.308003,81,267.451658
112.562295,100,267.636538
117.682939,100,267.808942
109.672264,100,268.001503
110.976868,100,268.157805
120.715977,100,268.397755
118.481201,100,268.592818
115.632767,100,268.784378
111.825782,99,268.959155
110.704764,100,269.134543
111.381747,100,269.307626
118.608845,100,269.501945
115.28158,100,272.933785
124.798255,100,273.123446
102.318977,100,273.291826
117.505979,98,273.468458
116.537069,100,275.045655
119.863892,100,275.239854
118.066896,100,275.457485
115.187194,100,275.666711
118.403125,100,275.884705
116.022667,100,276.071959
118.476812,100,276.289597
97.273504,89,276.579429
122.166437,100,276.801084
115.192088,100,277.021755
117.956643,100,277.385029
108.826466,96,277.590958
113.450057,100,277.798941
116.927351,100,277.992782
100.149938,100,278.188158
122.526065,100,278.398651
81.725654,67,278.51485
118.488102,100,281.489664
92.615065,100,281.715534
118.200714,100,282.081466
118.754149,100,282.298657
112.545009,100,282.518349
113.728792,100,282.839417
120.172582,100,283.056651
118.004269,100,283.249688
116.424976,100,283.449767
115.412561,100,283.638156
109.54387,100,283.848466
83.735895,64,283.94849
119.779408,100,284.120426
105.445226,96,284.331448
99.681648,83,284.47359
119.22994,100,284.716296
113.073466,100,284.920357
123.288592,100,285.137897
120.111638,100,285.331517
115.210867,100,285.488875
116.57447,100,285.681526
109.07204,100,288.937179
105.363567,100,289.201035
117.00206,100,289.40378
106.630199,100,289.605781
83.129377,73,289.75481
116.711919,100,289.963388
108.20356,100,290.148048
99.228546,86,290.321322
111.22937,100,290.498625
66.842308,44,290.570205
120.538564,100,290.732039
111.641221,95,290.879848
122.147795,100,291.051405
124.394622,100,291.245761
122.07654,100,292.79827
117.302743,100,293.004729
83.685144,62,293.120902
117.36516,100,293.321062
80.859462,64,293.437394
85.78648,70,293.60564
96.305317,75,293.762843
121.046173,100,294.077813
111.72923,100,294.329076
111.74489,100,297.486652
113.383477,100,297.679128
120.160335,100,297.88646
115.297363,100,298.118849
111.443027,100,298.337602
119.42598,100,298.535386
119.921875,100,298.745717
123.343778,100,298.913746
81.316839,63,299.046481
110.082982,100,299.26359
116.606564,100,299.568487
124.023188,100,299.79484
114.960276,100,300.002785
113.001577,100,300.383942
120.040073,100,300.595333
115.694307,100,300.81214
112.914044,100,301.019157
119.703121,100,301.218157
108.290487,90,301.411721
123.013945,100,301.613058
110.278754,100,301.802891
120.071197,100,304.866721
111.01813,100,305.179138
116.599733,100,305.409861
119.027028,100,305.728536
117.227909,100,305.932943
121.707692,100,306.150568
112.458568,100,306.351546
110.839241,92,306.544166
121.951917,100,306.735137
107.705132,90,306.902064
118.223032,100,307.082953
119.484643,100,307.283791
115.71293,100,307.485337
122.705208,100,307.722219
110.76227,100,307.951348
117.483363,100,308.143791
118.239525,100,308.300243
112.436558,100,308.493174
117.865467,100,308.682741
120.439087,100,308.86787
119.630374,100,309.034618
83.693034,65,312.352708
113.475857,91,312.533788
110.282878,100,314.040409
113.814494,100,314.225513
112.43275,100,314.449033
114.682847,100,314.635457
88.017697,78,314.800011
115.595568,100,314.977277
117.476288,100,315.150557
116.512477,100,315.327331
110.119386,100,315.499878
108.602421,100,315.725031
119.003727,100,316.02714
101.474863,100,316.233154
79.147906,64,316.375589
115.504543,100,317.144794
99.998073,86,317.316548
108.545843,100,317.514294
114.967464,100,317.708503
114.308566,100,317.916063
104.687736,100,318.1086
115.420621,100,320.939086
113.292546,100,321.163337
108.591034,100,321.465889
110.563992,100,321.682083
119.107952,100,322.047371
118.517612,100,322.274533
116.980098,100,322.47594
116.488702,100,322.681776
110.543018,100,322.880748
118.396274,100,323.091106
115.600868,100,323.282938
83.675998,100,323.462926
118.82036,94,323.64895
116.482493,100,323.82554
104.918343,100,324.013877
115.247604,100,324.175849
118.922531,100,324.399785
123.412726,100,324.590575
110.431552,100,324.782079
124.582282,100,324.973706
80.370705,63,325.108271
111.604608,100,328.479672
122.426725,100,328.697392
116.781987,100,328.873005
115.548609,100,329.061887
117.328558,100,329.255941
113.938182,100,329.49373
121.820369,100,329.69789
128.462987,100,329.890492
120.882276,100,330.063806
108.346596,100,330.264287
122.912434,100,330.466235
107.901523,100,332.138626
117.262922,100,332.330605
117.725234,100,332.539024
120.604543,100,332.712285
118.046241,100,332.905903
111.702697,100,333.097306
121.578162,100,333.42978
122.0881,100,333.656587
105.282748,100,333.860964
107.615481,100,334.268784
122.983564,100,337.322995
111.145761,100,337.495721
121.781354,100,337.70494
121.033671,100,337.890141
122.488789,100,338.062248
120.188261,100,338.229167
114.69625,100,338.396164
107.502317,100,338.589664
126.64928,100,338.979286
122.418695,100,339.187931
115.6031,100,339.407672
112.302983,100,339.728569
118.920514,100,339.937583
100.463604,84,340.094154
113.321691,96,340.295134
122.730607,100,340.488517
112.848121,100,340.705914
117.736483,100,340.911824
115.751558,100,341.070963
114.158208,100,341.243098
117.78538,100,344.311108
113.460941,100,344.543384
69.886656,64,344.694565
112.079174,100,345.005311
111.446865,100,345.221412
123.620027,100,345.428503
116.166035,100,345.626524
124.51433,100,345.82808
97.083761,77,346.01626
113.33753,100,346.245086
116.188761,100,346.42723
111.923432,100,346.63595
115.793042,100,346.821163
118.164217,100,347.008524
119.610657,100,347.194491
116.151842,100,347.375576
118.828908,100,347.53641
110.772247,100,347.692757
121.966311,100,347.869622
117.791788,100,348.061342
116.922086,100,349.73847
115.977421,100,349.96003
101.291185,93,353.393844
71.866993,58,353.519889
110.395859,100,353.753475
100.745411,83,353.952245
84.403077,63,354.086537
118.875917,100,354.303572
117.109552,100,354.50711
115.861459,100,354.709139
116.745337,100,354.901702
112.643326,100,355.142995
113.289069,100,355.334982
111.533528,93,355.500903
125.434853,100,355.686249
100.361306,90,355.867549
118.194036,100,356.051454
105.654148,100,356.223372
111.638075,100,356.392649
78.523537,70,356.541069
80.407941,76,356.689774
124.025282,100,356.842577
116.452857,100,356.992059
112.203693,100,357.226105
111.521114,100,360.69296
116.641418,100,360.873597
125.183245,100,361.06717
104.687769,88,361.258093
113.153392,100,361.433138
114.508866,100,361.607967
119.391949,100,361.851649
108.227558,100,362.023412
127.397536,100,362.184921
122.801944,100,362.373218
116.542769,100,362.566292
116.831017,100,362.768164
109.789845,100,362.974243
123.904081,100,363.173188
121.112699,100,363.374792
81.401091,91,363.522042
116.296495,100,363.708068
117.539874,100,363.932941
115.44655,100,364.166586
116.083712,100,364.367269
105.092271,100,367.632837
120.98396,100,367.841231
118.36168,100,368.057142
118.913718,100,368.267146
112.820825,100,368.439804
106.227798,100,368.634231
100.901251,100,368.805382
125.115279,100,369.058754
116.731916,100,370.550145
111.46745,100,370.746317
114.699165,100,370.923472
105.953905,93,371.087247
115.606379,100,371.333305
125.792784,100,371.538184
105.600464,100,371.781503
122.829569,100,372.072842
109.059471,100,372.298424
118.514044,100,372.633157
118.883153,100,372.848366
121.953472,100,373.055691
113.901585,100,373.264299
88.346795,71,376.221688
114.632844,100,376.439005
120.452089,100,376.655543
107.318831,100,376.854959
118.823536,100,377.038261
114.035336,100,377.347328
120.411951,100,377.580613
112.617498,100,377.797063
93.638783,95,378.146994
75.819448,53,378.276134
118.479867,100,378.479828
116.900202,100,378.665472
114.693457,100,378.881639
114.705621,100,379.070076
115.839666,99,379.287806
107.933913,100,379.472453
110.85356,100,379.636681
121.141458,100,379.838216
115.699326,100,380.046901
116.078979,100,380.203272
98.441588,87,380.420431
102.998116,85,380.598189
120.273929,100,383.979269
76.564293,59,384.096186
122.17244,100,384.303253
101.838143,100,384.49581
115.315615,100,384.69672
112.221744,100,384.912785
117.798911,100,385.113952
117.794181,100,385.302241
82.279163,64,385.459185
112.440085,100,385.680717
127.291543,100,385.884464
120.190722,100,386.095445
111.71271,100,386.295106
127.471482,100,386.480296
95.024936,74,386.613771
109.603148,100,386.785287
117.574814,100,386.97903
115.867026,100,387.179719
108.176937,100,388.812144
118.201522,100,389.002678
108.056969,100,389.185917
