#{"t_start": 1764261054.9745224, "env_id": "None"}
r,l,t
125.533538,100,346.887725
111.728516,100,347.174984
115.088521,100,347.538587
122.250691,100,347.786712
116.226806,100,348.076526
114.940532,100,350.003106
110.356665,100,350.215009
83.958033,69,350.336142
114.504778,100,350.557632
120.707916,100,350.752865
112.05525,100,351.11887
119.499774,100,351.35231
101.536248,100,351.606189
113.576781,100,351.982232
110.318591,100,352.277677
95.049912,78,352.430818
112.864499,93,357.655849
129.491484,100,357.919053
101.033696,79,358.187115
113.572216,100,358.421269
103.054843,100,358.679993
112.810162,100,358.919599
89.055839,89,359.2479
117.349096,100,359.512039
107.25755,100,359.778397
111.549147,100,359.975415
100.350797,85,360.156929
108.188346,100,360.358944
124.875419,100,360.528758
111.016644,100,360.720433
112.298483,100,360.915784
114.375089,100,361.193794
109.543066,100,361.4134
108.844639,98,361.633536
118.621094,100,361.826995
119.077114,100,362.032424
120.45087,100,362.255884
113.175177,100,367.179779
119.524844,100,367.426681
98.851861,87,367.624473
85.834092,75,367.825176
102.582951,100,368.091567
112.067129,100,368.360145
109.143439,100,368.667212
100.263035,100,369.002078
125.068595,100,369.333567
115.137303,100,369.604615
81.236772,65,369.750142
109.807488,100,369.966954
119.248149,100,370.243224
112.687848,100,370.452427
113.946938,100,370.672466
121.75729,100,370.891881
102.071532,100,371.118463
113.959678,100,371.366797
114.101694,100,371.638995
119.166289,100,371.866388
132.613203,100,373.811935
101.845483,89,377.129833
114.750203,100,377.341767
122.821446,100,377.575559
115.917927,100,377.808935
95.667736,88,377.986248
124.252528,100,378.182376
113.745764,100,378.403257
106.475686,100,378.587073
104.162664,92,378.775429
118.872619,99,378.997045
113.198186,100,379.258521
116.877093,100,379.505254
111.860981,100,379.769994
100.154841,100,380.01477
118.864316,100,380.258735
127.405927,100,380.76923
94.088485,74,381.099704
119.299692,100,381.504637
91.280979,76,381.743378
117.414936,100,382.001298
128.395522,100,382.274022
127.461684,100,382.536636
116.272613,100,386.343068
110.649765,100,386.55542
106.703364,100,386.783799
111.919493,100,387.009196
109.414754,99,387.243569
111.451113,100,387.482217
104.40568,100,387.728568
111.269639,100,387.970799
128.229484,100,388.22128
120.23966,100,388.501915
126.178755,100,388.745068
110.523401,100,388.951431
112.593007,100,389.17101
110.025297,100,389.372343
118.323516,100,389.576989
113.633517,100,389.812445
110.375359,100,390.050807
99.84496,88,390.251384
113.835027,100,390.442164
114.000662,100,390.665638
110.013411,100,394.162787
120.755944,100,394.390806
117.250965,100,394.613492
120.098345,100,394.839888
121.799569,100,395.08442
81.028644,60,395.22823
116.25488,100,395.496287
118.526014,100,395.712609
117.706858,100,397.8652
102.956058,100,398.119837
111.389159,100,398.373013
116.835495,100,398.6403
111.904728,100,398.880592
113.416107,100,399.134922
113.509613,100,399.458059
116.620131,100,399.6951
104.608584,100,400.011746
115.23965,100,400.24369
117.7284,100,400.453573
117.938882,100,400.690958
116.967825,100,400.96125
116.424254,100,404.601683
121.195994,100,404.819576
120.919106,100,405.045835
103.330908,100,405.25284
121.738645,100,405.472753
108.854672,100,405.676184
107.724706,100,405.881269
108.696113,100,406.098702
115.04747,100,406.308359
116.599435,100,406.535935
102.144372,91,406.767508
95.07823,87,406.990338
129.050698,100,407.247493
94.81407,87,407.426073
86.832252,69,407.57508
125.083117,100,407.797739
85.540027,73,407.95532
105.609325,100,408.171903
133.843595,100,408.3772
102.054676,93,408.569163
102.299836,100,408.766341
118.397792,100,412.337995
116.585699,100,412.588549
112.400916,100,412.837882
113.881373,100,413.081292
119.525951,100,413.314662
109.407364,100,413.560612
111.048643,100,413.798682
101.236258,91,413.994323
103.211275,100,414.201975
115.339613,100,414.420391
114.378551,100,414.652768
115.588203,100,414.874243
120.539446,100,415.095056
111.961448,97,415.312515
114.344218,100,415.544376
122.994146,100,415.796974
107.726315,100,416.053092
116.382104,100,416.266648
93.215073,78,418.067679
113.083888,100,418.466879
71.059664,63,418.653086
102.672621,100,418.941604
